time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
2.37;videos/cuts_train/fall01.mp4;walk;(188.57, 53.69);(191.27, 51.29);(186.48, 51.29);(196.65, 52.79);(183.79, 53.39);(205.33, 71.07);(179.3, 71.07);(214.0, 92.65);(174.81, 90.86);(215.8, 112.74);(174.51, 110.64);(200.54, 112.14);(184.09, 112.14);(199.94, 140.62);(187.08, 140.92);(199.64, 167.3);(196.95, 158.9)
2.4;videos/cuts_train/fall01.mp4;walk;(187.5, 53.27);(190.19, 50.58);(185.1, 51.18);(195.88, 52.37);(183.01, 52.67);(204.86, 71.24);(178.52, 71.54);(213.83, 92.19);(173.13, 90.7);(214.73, 112.25);(172.54, 111.06);(199.47, 112.25);(183.01, 112.25);(199.47, 140.7);(186.0, 141.59);(199.47, 169.14);(195.88, 157.76)
2.43;videos/cuts_train/fall01.mp4;walk;(186.21, 53.58);(188.91, 50.59);(184.11, 51.49);(194.9, 51.79);(182.02, 52.68);(203.29, 70.05);(177.52, 70.35);(213.18, 91.61);(172.73, 91.61);(213.18, 112.87);(170.33, 110.18);(198.8, 111.08);(182.02, 111.08);(199.4, 139.82);(184.71, 141.02);(199.69, 169.17);(194.9, 158.69)
2.47;videos/cuts_train/fall01.mp4;walk;(184.73, 53.67);(187.43, 50.97);(182.64, 51.27);(194.02, 51.57);(180.54, 52.47);(202.42, 69.86);(176.64, 71.06);(212.31, 91.16);(171.85, 91.16);(212.31, 112.76);(168.85, 110.66);(198.52, 113.66);(181.44, 113.66);(198.82, 140.96);(182.93, 141.86);(199.42, 168.85);(192.23, 162.55)
2.5;videos/cuts_train/fall01.mp4;walk;(183.23, 53.51);(185.63, 50.52);(180.83, 50.81);(192.83, 51.11);(179.33, 52.91);(201.53, 70.01);(176.33, 70.91);(211.13, 90.7);(171.53, 91.6);(210.83, 111.39);(167.03, 111.09);(197.63, 113.49);(180.83, 113.79);(198.53, 141.08);(181.73, 141.38);(199.43, 168.67);(190.73, 163.87)
2.53;videos/cuts_train/fall01.mp4;walk;(181.74, 53.42);(184.43, 50.12);(179.64, 51.32);(191.32, 51.32);(177.55, 52.22);(200.9, 69.32);(175.15, 71.42);(210.18, 90.91);(170.36, 91.81);(209.58, 111.61);(164.97, 110.71);(196.41, 114.31);(179.64, 114.01);(197.61, 141.91);(180.54, 142.51);(199.4, 168.6);(188.32, 166.2)
2.57;videos/cuts_train/fall01.mp4;walk;(180.27, 53.68);(182.66, 50.38);(178.17, 51.58);(189.56, 50.68);(176.37, 52.78);(200.05, 69.25);(174.57, 70.45);(209.64, 90.22);(169.48, 91.72);(207.84, 111.78);(162.88, 109.39);(195.55, 114.18);(178.77, 114.18);(196.45, 142.03);(178.77, 142.03);(199.45, 168.69);(186.56, 166.89)
2.6;videos/cuts_train/fall01.mp4;walk;(178.56, 52.81);(181.26, 49.81);(176.76, 51.01);(188.75, 50.11);(174.97, 52.21);(198.93, 69.27);(173.47, 71.37);(207.91, 90.53);(168.38, 92.02);(206.42, 111.48);(161.19, 108.79);(194.74, 114.48);(178.26, 114.78);(195.34, 141.72);(177.06, 142.62);(199.23, 168.96);(184.55, 168.96)
2.63;videos/cuts_train/fall01.mp4;walk;(176.95, 52.87);(179.04, 50.17);(174.86, 51.07);(186.81, 50.47);(173.37, 52.87);(197.86, 69.66);(171.58, 70.86);(205.92, 90.94);(167.7, 91.24);(204.72, 111.03);(159.93, 108.03);(193.38, 113.73);(176.66, 113.43);(194.27, 142.81);(175.46, 142.81);(199.05, 168.29);(182.63, 170.39)
2.67;videos/cuts_train/fall01.mp4;walk;(174.88, 53.74);(177.28, 50.45);(172.79, 51.35);(185.36, 50.75);(171.59, 53.44);(196.13, 69.04);(170.69, 71.14);(205.41, 91.23);(166.5, 91.53);(203.61, 111.92);(158.12, 107.42);(191.34, 114.62);(174.88, 114.62);(193.44, 143.11);(174.28, 142.81);(198.82, 168.6);(181.17, 171.9)
2.7;videos/cuts_train/fall01.mp4;walk;(173.29, 53.83);(175.38, 50.53);(171.2, 51.43);(183.45, 50.53);(170.31, 53.53);(194.8, 68.83);(169.71, 71.23);(203.46, 91.02);(164.04, 91.32);(201.96, 111.72);(155.97, 107.22);(189.72, 114.42);(173.29, 114.42);(191.81, 143.21);(173.29, 143.51);(198.98, 166.9);(180.16, 172.9)
2.73;videos/cuts_train/fall01.mp4;walk;(171.13, 54.01);(173.53, 50.72);(169.04, 51.62);(181.92, 50.72);(167.84, 54.31);(193.31, 69.28);(168.44, 71.38);(202.3, 91.44);(163.34, 89.64);(200.2, 112.4);(153.75, 106.71);(188.21, 114.8);(172.03, 114.8);(190.61, 143.84);(171.13, 143.24);(199.0, 167.79);(178.63, 173.48)
2.77;videos/cuts_train/fall01.mp4;walk;(169.12, 55.04);(171.52, 51.74);(167.62, 52.34);(179.62, 51.74);(166.42, 54.74);(192.21, 70.02);(167.02, 72.42);(201.21, 92.49);(161.32, 90.09);(198.51, 113.46);(151.12, 106.27);(186.81, 116.16);(171.22, 116.16);(188.01, 145.82);(170.02, 144.92);(197.61, 165.9);(178.42, 173.39)
2.8;videos/cuts_train/fall01.mp4;walk;(166.14, 55.74);(168.83, 52.15);(164.34, 53.34);(177.52, 52.15);(163.44, 55.74);(190.41, 70.72);(165.54, 72.22);(200.0, 92.3);(160.14, 89.0);(197.0, 114.17);(148.16, 106.38);(185.91, 116.87);(170.33, 116.87);(184.71, 148.93);(169.13, 146.53);(196.7, 164.51);(178.12, 174.1)
2.83;videos/cuts_train/fall01.mp4;walk;(164.56, 56.98);(166.95, 53.99);(162.46, 54.29);(175.61, 53.09);(160.97, 56.69);(188.46, 71.36);(164.26, 74.06);(198.02, 92.92);(156.79, 91.43);(195.03, 115.38);(143.94, 109.39);(184.57, 118.68);(169.04, 118.68);(181.29, 148.33);(167.84, 148.03);(195.33, 166.0);(178.0, 173.78)
2.87;videos/cuts_train/fall01.mp4;walk;(161.86, 57.28);(164.56, 53.68);(159.77, 53.98);(172.96, 53.68);(159.77, 56.68);(186.45, 71.98);(164.26, 75.28);(196.34, 94.17);(155.27, 91.77);(193.65, 116.96);(141.48, 108.86);(182.55, 119.66);(166.96, 119.36);(176.86, 148.75);(166.96, 148.75);(191.85, 164.04);(176.86, 174.24)
2.9;videos/cuts_train/fall01.mp4;fall;(160.49, 60.53);(162.29, 56.04);(157.79, 57.84);(171.28, 55.14);(157.19, 60.53);(184.47, 73.41);(161.69, 77.91);(194.66, 95.58);(151.49, 94.68);(191.66, 119.84);(138.9, 110.26);(180.57, 120.14);(166.48, 119.84);(170.68, 148.9);(164.38, 148.9);(188.67, 165.67);(177.57, 173.76)
2.93;videos/cuts_train/fall01.mp4;fall;(157.5, 61.79);(159.89, 57.3);(155.1, 59.1);(168.89, 56.4);(154.8, 61.79);(182.68, 74.98);(159.89, 79.77);(192.87, 97.75);(148.8, 97.45);(188.97, 121.42);(135.91, 113.03);(180.28, 120.52);(165.89, 120.52);(167.39, 148.99);(162.59, 149.29);(185.37, 169.36);(176.08, 174.76)
2.97;videos/cuts_train/fall01.mp4;fall;(155.43, 64.54);(156.93, 60.04);(152.73, 62.14);(166.53, 57.34);(152.73, 63.34);(181.54, 76.53);(159.03, 81.63);(191.14, 99.63);(147.33, 99.33);(187.84, 125.72);(132.33, 115.22);(178.53, 120.62);(164.73, 120.62);(164.43, 148.82);(160.53, 149.72);(182.74, 173.41);(177.63, 173.11)
3.0;videos/cuts_train/fall01.mp4;fall;(153.92, 67.11);(155.72, 62.61);(150.92, 64.41);(163.81, 60.51);(150.62, 66.81);(179.71, 79.1);(157.22, 83.0);(189.6, 100.98);(145.52, 100.68);(186.0, 128.86);(130.83, 116.57);(176.71, 123.47);(163.81, 123.47);(161.71, 149.85);(157.22, 150.15);(180.01, 177.43);(176.11, 173.53)
3.03;videos/cuts_train/fall01.mp4;fall;(151.44, 69.2);(153.24, 65.0);(148.45, 66.8);(161.32, 62.0);(148.45, 68.9);(177.19, 81.49);(155.93, 84.79);(187.96, 104.89);(144.26, 102.79);(183.47, 131.89);(129.29, 118.09);(175.69, 123.79);(163.72, 123.49);(159.82, 151.38);(155.63, 150.78);(176.89, 178.08);(173.59, 174.78)
3.07;videos/cuts_train/fall01.mp4;fall;(148.84, 74.02);(150.04, 69.52);(146.14, 71.62);(159.33, 66.52);(145.84, 72.22);(176.42, 84.82);(154.54, 87.52);(186.91, 108.21);(144.64, 103.42);(180.61, 137.01);(129.36, 118.71);(173.72, 126.21);(162.63, 125.31);(156.93, 151.71);(157.53, 154.11);(172.82, 184.7);(175.52, 176.9)
3.1;videos/cuts_train/fall01.mp4;fall;(146.3, 77.93);(147.5, 74.04);(143.61, 74.94);(156.18, 69.85);(143.01, 76.43);(173.54, 89.61);(152.59, 90.21);(182.82, 112.66);(143.61, 105.48);(176.83, 142.3);(129.24, 120.75);(172.64, 129.13);(162.17, 126.73);(153.49, 153.38);(151.09, 152.48);(170.85, 188.11);(175.64, 176.14)
3.13;videos/cuts_train/fall01.mp4;fall;(143.97, 82.59);(144.87, 79.0);(141.58, 79.9);(154.16, 75.11);(140.68, 80.2);(169.74, 92.18);(151.17, 92.48);(182.02, 117.03);(144.57, 107.15);(173.64, 145.18);(129.89, 122.12);(173.34, 132.01);(161.35, 129.91);(153.26, 156.86);(153.86, 157.16);(171.24, 188.01);(176.33, 177.82)
3.17;videos/cuts_train/fall01.mp4;fall;(139.99, 88.29);(140.59, 84.1);(137.9, 85.3);(149.55, 80.51);(139.69, 85.0);(166.29, 95.78);(148.66, 98.18);(180.33, 119.74);(140.29, 115.55);(161.21, 144.9);(126.54, 130.22);(175.85, 133.81);(161.8, 132.32);(149.55, 159.87);(148.66, 158.37);(171.66, 188.92);(175.25, 177.24)
3.2;videos/cuts_train/fall01.mp4;fall;(135.56, 93.24);(135.26, 89.95);(134.66, 89.95);(140.05, 88.45);(137.05, 89.95);(165.2, 102.24);(147.23, 103.44);(180.46, 131.61);(137.95, 120.82);(161.6, 145.1);(126.87, 136.71);(174.18, 138.51);(159.21, 136.11);(147.83, 159.49);(147.23, 160.39);(171.48, 189.17);(174.18, 178.38)
3.23;videos/cuts_train/fall01.mp4;fall;(135.15, 99.95);(135.15, 95.76);(133.65, 96.96);(145.02, 90.96);(133.95, 97.26);(165.08, 106.55);(143.83, 109.84);(173.76, 138.02);(136.64, 128.13);(161.49, 167.99);(124.97, 145.21);(174.06, 139.82);(160.89, 138.62);(147.42, 159.6);(146.22, 160.2);(171.36, 188.07);(172.86, 180.87)
3.27;videos/cuts_train/fall01.mp4;fall;(130.95, 104.96);(132.15, 101.06);(129.46, 101.36);(141.71, 96.87);(131.85, 101.36);(159.05, 111.24);(142.91, 113.64);(171.6, 142.08);(135.73, 133.99);(159.35, 175.3);(121.98, 157.04);(177.88, 144.17);(162.04, 142.08);(158.75, 167.22);(144.4, 162.73);(171.3, 187.28);(170.41, 181.89)
3.3;videos/cuts_train/fall01.mp4;fall;(128.55, 109.68);(131.54, 105.19);(126.15, 106.09);(139.64, 103.39);(127.05, 108.18);(159.13, 116.86);(142.34, 120.45);(167.52, 143.8);(131.54, 145.3);(156.43, 153.68);(122.55, 162.36);(178.02, 147.39);(164.23, 145.3);(148.63, 159.66);(144.74, 162.95);(171.12, 187.2);(167.22, 179.42)
3.33;videos/cuts_train/fall01.mp4;fall;(124.3, 117.87);(126.71, 112.47);(121.3, 113.67);(136.61, 109.47);(139.01, 108.57);(158.81, 124.16);(144.41, 128.06);(162.11, 157.13);(133.61, 163.43);(151.61, 188.61);(152.81, 158.33);(178.91, 154.74);(168.71, 147.54);(144.71, 165.53);(143.51, 165.53);(170.81, 186.51);(168.11, 182.01)
3.37;videos/cuts_train/fall01.mp4;fall;(123.35, 126.07);(123.35, 121.27);(120.05, 121.57);(134.74, 116.18);(138.93, 112.89);(156.62, 128.76);(141.33, 131.76);(159.01, 161.11);(132.04, 154.22);(145.53, 200.05);(124.55, 172.79);(179.1, 158.42);(177.6, 156.32);(142.53, 167.1);(139.83, 167.4);(169.21, 185.67);(167.71, 182.98)
3.4;videos/cuts_train/fall01.mp4;fall;(119.17, 131.06);(120.67, 126.57);(118.27, 126.57);(131.74, 122.37);(136.23, 120.28);(152.99, 135.26);(137.73, 137.65);(152.99, 182.89);(129.35, 163.42);(140.42, 212.55);(124.26, 184.09);(178.13, 162.22);(179.03, 160.72);(155.98, 130.76);(139.52, 170.91);(169.15, 188.59);(170.05, 187.99)
3.43;videos/cuts_train/fall01.mp4;fall;(117.54, 136.75);(117.84, 132.55);(117.24, 133.15);(123.24, 130.75);(134.03, 123.26);(149.92, 137.94);(133.73, 143.94);(150.22, 190.7);(128.63, 167.92);(138.53, 222.17);(125.33, 190.4);(177.2, 165.52);(179.0, 163.72);(153.22, 135.55);(139.13, 174.51);(167.31, 186.5);(168.51, 186.2)
3.5;videos/cuts_train/fall01.mp4;fall;(107.05, 153.35);(106.15, 148.56);(94.17, 150.95);(121.73, 142.27);(124.73, 139.88);(144.2, 151.55);(126.53, 156.94);(149.3, 200.65);(124.73, 184.78);(141.21, 235.98);(119.64, 214.12);(176.86, 172.81);(178.36, 174.31);(147.5, 147.36);(148.7, 195.26);(164.88, 191.37);(166.08, 190.77)
3.53;videos/cuts_train/fall01.mp4;fall;(116.39, 168.28);(111.6, 166.48);(119.38, 144.0);(120.88, 148.5);(120.88, 147.9);(129.86, 152.4);(127.76, 157.49);(154.41, 200.05);(123.57, 187.47);(141.54, 238.72);(119.08, 222.53);(176.26, 178.47);(178.06, 179.07);(141.54, 152.7);(123.57, 186.27);(143.03, 234.82);(118.48, 224.93)
3.57;videos/cuts_train/fall01.mp4;fall;(104.35, 174.15);(106.45, 172.06);(106.15, 173.55);(113.35, 161.29);(88.15, 138.85);(138.56, 162.49);(123.86, 167.87);(158.96, 206.76);(122.06, 194.79);(141.86, 235.77);(118.45, 225.9);(179.07, 176.84);(181.47, 178.04);(142.16, 160.39);(158.06, 204.96);(158.96, 204.66);(118.45, 227.7)
3.6;videos/cuts_train/fall01.mp4;fall;(142.09, 177.16);(174.46, 202.01);(138.5, 213.38);(125.31, 155.31);(163.67, 200.21);(124.71, 163.7);(152.88, 159.8);(120.82, 196.02);(121.12, 195.72);(117.82, 227.15);(117.52, 228.35);(140.9, 162.5);(155.88, 203.8);(136.7, 166.09);(162.17, 210.69);(117.82, 228.65);(144.79, 234.33)
3.63;videos/cuts_train/fall01.mp4;fall;(160.22, 202.1);(159.62, 195.22);(158.42, 193.43);(159.62, 194.92);(156.92, 191.33);(117.67, 164.42);(178.2, 191.03);(119.17, 198.51);(119.47, 198.21);(117.37, 226.92);(175.2, 205.09);(126.36, 207.78);(151.83, 206.59);(95.79, 168.61);(165.61, 212.87);(117.37, 229.31);(144.34, 234.1)
3.77;videos/cuts_train/fall01.mp4;fallen;(165.94, 235.69);(171.93, 227.91);(167.14, 228.51);(122.23, 234.19);(178.51, 222.83);(120.13, 183.98);(109.06, 238.38);(114.44, 223.73);(116.24, 181.89);(118.64, 233.29);(116.54, 234.79);(126.72, 238.38);(156.06, 238.38);(117.44, 182.49);(117.74, 183.09);(117.44, 234.79);(115.04, 233.29)
3.8;videos/cuts_train/fall01.mp4;fallen;(107.23, 208.28);(111.12, 200.79);(167.42, 230.74);(146.16, 169.64);(177.9, 225.95);(118.91, 185.52);(177.6, 190.61);(111.42, 215.47);(177.9, 224.75);(150.65, 175.93);(144.36, 223.86);(124.3, 237.93);(156.64, 237.93);(118.31, 185.52);(177.0, 195.1);(112.92, 220.86);(177.0, 224.45)
3.83;videos/cuts_train/fall01.mp4;fallen;(145.82, 173.54);(149.42, 170.24);(171.9, 230.83);(160.81, 171.14);(178.5, 227.53);(122.44, 190.94);(176.7, 190.94);(179.1, 198.44);(178.8, 196.34);(118.54, 224.53);(161.11, 176.54);(113.45, 223.93);(87.66, 226.33);(120.94, 190.94);(119.44, 189.74);(109.85, 224.83);(155.41, 175.04)
3.87;videos/cuts_train/fall01.mp4;fallen;(147.13, 171.39);(149.83, 168.1);(147.73, 168.4);(161.5, 169.6);(172.28, 169.3);(84.26, 232.8);(183.36, 195.96);(122.28, 225.61);(182.76, 200.45);(115.69, 227.71);(115.69, 228.01);(125.87, 231.3);(158.51, 234.3);(118.69, 194.76);(84.56, 230.7);(116.29, 229.2);(114.2, 227.71)
3.9;videos/cuts_train/fall01.mp4;fallen;(167.83, 168.23);(167.23, 163.15);(160.94, 163.45);(166.93, 162.85);(147.46, 166.14);(180.71, 198.14);(139.67, 193.05);(119.6, 199.63);(122.3, 229.54);(113.61, 232.83);(115.11, 232.83);(123.8, 237.61);(117.8, 232.53);(120.2, 196.94);(83.95, 237.61);(116.01, 233.13);(112.71, 232.53)
3.93;videos/cuts_train/fall01.mp4;fallen;(155.46, 164.78);(156.06, 159.99);(152.46, 161.19);(166.25, 159.09);(148.86, 161.79);(180.64, 196.54);(144.96, 193.54);(184.83, 202.23);(184.53, 201.93);(146.76, 186.05);(144.66, 188.45);(116.18, 237.28);(114.69, 237.28);(120.98, 198.34);(120.98, 196.54);(114.09, 237.28);(112.59, 232.19)
3.97;videos/cuts_train/fall01.mp4;fallen;(138.41, 189.99);(153.68, 160.61);(150.69, 161.51);(166.26, 158.51);(186.33, 232.25);(181.84, 199.88);(159.08, 195.38);(105.76, 229.56);(105.76, 231.65);(145.3, 187.29);(145.3, 187.89);(176.45, 196.88);(181.84, 232.25);(121.34, 201.08);(121.04, 195.98);(159.08, 161.81);(105.76, 232.55)
4.0;videos/cuts_train/fall01.mp4;fallen;(152.14, 167.79);(155.13, 162.39);(150.34, 162.39);(165.61, 162.39);(167.71, 153.99);(145.85, 206.79);(159.32, 196.59);(106.33, 229.59);(106.03, 229.89);(157.53, 160.59);(145.25, 187.29);(179.38, 200.79);(183.28, 235.29);(122.79, 201.69);(124.29, 192.39);(158.72, 161.19);(119.2, 232.59)
4.07;videos/cuts_train/fall01.mp4;fallen;(141.76, 192.61);(123.77, 231.76);(194.53, 237.73);(167.55, 172.58);(196.63, 232.65);(128.57, 190.51);(128.57, 190.51);(194.53, 205.46);(193.33, 203.07);(153.45, 166.01);(153.15, 168.7);(129.17, 237.73);(123.77, 237.73);(129.47, 190.21);(130.67, 190.21);(103.68, 226.68);(100.08, 231.46)
4.1;videos/cuts_train/fall01.mp4;fallen;(148.25, 172.07);(127.59, 233.55);(161.42, 169.07);(167.1, 170.57);(151.84, 170.57);(190.75, 201.76);(131.48, 190.36);(154.53, 171.77);(152.44, 169.37);(154.53, 172.07);(102.45, 225.75);(129.99, 238.65);(127.29, 238.65);(133.28, 191.86);(154.83, 170.87);(126.99, 233.25);(102.15, 226.65)
4.13;videos/cuts_train/fall01.mp4;fallen;(148.74, 176.42);(152.94, 173.12);(149.94, 174.02);(157.44, 170.72);(150.24, 174.92);(194.32, 205.78);(132.85, 193.8);(152.64, 169.22);(152.64, 172.22);(155.04, 170.72);(152.64, 171.02);(191.32, 206.08);(128.65, 238.45);(133.75, 193.5);(133.75, 193.2);(154.74, 171.92);(105.86, 224.36)
4.17;videos/cuts_train/fall01.mp4;fallen;(148.1, 177.22);(150.8, 173.02);(146.3, 173.02);(168.2, 175.42);(200.89, 233.27);(137.91, 195.5);(138.21, 195.5);(200.59, 210.19);(149.3, 179.02);(107.91, 225.78);(179.0, 190.11);(135.81, 238.67);(135.51, 238.67);(137.91, 195.5);(136.11, 195.2);(105.81, 227.87);(109.41, 224.58)
4.2;videos/cuts_train/fall01.mp4;fallen;(135.71, 238.59);(138.11, 236.19);(201.01, 238.59);(135.41, 235.59);(203.11, 233.19);(144.7, 197.22);(145.0, 197.22);(147.69, 181.33);(147.69, 181.33);(150.39, 181.93);(153.98, 183.73);(193.82, 207.41);(195.32, 204.72);(138.41, 201.42);(137.81, 201.72);(110.85, 226.3);(112.65, 224.8)
4.23;videos/cuts_train/fall01.mp4;fallen;(138.48, 232.17);(141.77, 230.38);(203.45, 239.05);(204.95, 236.36);(207.04, 234.56);(142.97, 199.27);(202.25, 207.94);(140.27, 200.77);(203.45, 209.44);(153.15, 187.01);(153.15, 186.71);(201.35, 211.53);(202.55, 207.64);(141.17, 201.06);(201.05, 208.54);(114.53, 228.58);(111.23, 230.68)
4.27;videos/cuts_train/fall01.mp4;fallen;(170.24, 192.32);(173.84, 191.13);(204.41, 238.95);(176.83, 191.13);(208.31, 234.47);(153.45, 201.59);(109.69, 238.95);(174.14, 192.92);(148.66, 188.14);(151.95, 188.44);(151.95, 188.44);(200.22, 212.35);(202.31, 208.16);(149.56, 201.89);(126.47, 194.12);(118.98, 230.58);(118.38, 231.18)
4.3;videos/cuts_train/fall01.mp4;fallen;(132.08, 207.77);(132.68, 202.98);(130.58, 204.18);(179.66, 192.19);(209.88, 235.05);(154.22, 203.28);(154.22, 202.38);(177.86, 193.39);(149.73, 188.59);(154.52, 189.49);(156.91, 190.39);(150.33, 239.85);(204.19, 211.97);(156.02, 197.28);(125.49, 194.58);(127.29, 231.46);(124.9, 233.26)
4.33;videos/cuts_train/fall01.mp4;fallen;(170.23, 196.36);(135.52, 202.96);(132.52, 205.96);(173.22, 195.46);(209.13, 234.45);(155.86, 206.26);(155.86, 205.96);(146.89, 189.77);(147.19, 189.77);(169.63, 191.56);(168.13, 191.27);(154.67, 239.85);(204.04, 207.76);(160.95, 197.86);(160.95, 197.56);(131.63, 233.55);(131.33, 234.45)
4.37;videos/cuts_train/fall01.mp4;fallen;(133.86, 208.22);(132.66, 205.83);(131.46, 205.54);(143.16, 199.87);(131.16, 207.62);(159.96, 204.64);(158.46, 204.64);(148.86, 221.05);(145.86, 188.83);(134.46, 238.06);(167.76, 190.62);(191.77, 197.48);(202.27, 208.82);(200.77, 211.21);(140.76, 194.2);(138.66, 234.18);(144.36, 195.39)
4.4;videos/cuts_train/fall01.mp4;fallen;(170.66, 194.04);(157.49, 227.28);(156.29, 228.47);(155.99, 229.37);(154.2, 232.67);(162.58, 203.62);(200.3, 202.13);(153.0, 218.59);(144.92, 188.36);(174.25, 191.95);(174.25, 191.05);(168.87, 204.52);(201.79, 207.52);(136.24, 206.62);(176.35, 209.91);(142.82, 237.16);(142.82, 235.36)
4.43;videos/cuts_train/fall01.mp4;fallen;(153.26, 231.46);(159.86, 226.66);(158.36, 226.96);(155.36, 231.75);(206.06, 233.85);(163.76, 205.07);(164.66, 201.77);(146.06, 187.98);(145.16, 187.68);(135.56, 208.07);(140.06, 211.37);(161.96, 239.85);(201.26, 206.27);(145.46, 187.68);(146.06, 188.28);(139.46, 196.38);(153.56, 222.46)
4.47;videos/cuts_train/fall01.mp4;fallen;(154.5, 231.16);(159.89, 227.87);(159.89, 229.06);(156.3, 232.06);(208.38, 234.16);(166.18, 204.2);(164.68, 203.6);(144.92, 188.62);(144.92, 188.02);(175.46, 191.91);(138.04, 209.59);(164.08, 239.85);(201.5, 206.29);(144.62, 187.72);(144.92, 187.72);(139.53, 196.71);(154.5, 222.17)
4.5;videos/cuts_train/fall01.mp4;fallen;(154.58, 232.36);(159.68, 228.77);(139.87, 196.43);(173.48, 191.64);(208.29, 234.16);(166.58, 204.81);(166.28, 203.32);(143.47, 188.34);(143.17, 188.34);(143.17, 237.45);(137.77, 209.6);(173.48, 207.21);(201.39, 206.61);(143.17, 188.34);(180.99, 206.91);(137.77, 209.9);(153.68, 222.78)
4.53;videos/cuts_train/fall01.mp4;fallen;(171.47, 195.32);(159.8, 227.0);(159.8, 227.9);(173.27, 192.93);(207.98, 234.17);(166.08, 204.58);(199.6, 199.8);(153.52, 221.32);(153.52, 221.02);(141.55, 237.76);(141.55, 239.85);(162.19, 239.85);(200.8, 205.48);(135.26, 208.47);(142.74, 188.44);(137.96, 210.26);(153.22, 222.52)
4.57;videos/cuts_train/fall01.mp4;fallen;(152.68, 232.38);(157.78, 227.3);(155.98, 230.29);(154.78, 231.19);(206.98, 234.18);(165.28, 203.11);(165.88, 200.12);(142.77, 189.67);(142.47, 189.37);(139.77, 239.85);(140.07, 239.85);(176.38, 197.73);(200.68, 206.39);(142.17, 189.97);(142.47, 189.97);(139.17, 212.97);(152.68, 219.24)
4.6;videos/cuts_train/fall01.mp4;fallen;(152.4, 232.38);(157.5, 227.3);(132.91, 199.82);(173.69, 192.95);(207.87, 233.88);(162.29, 204.3);(163.19, 201.62);(152.4, 220.43);(152.4, 220.14);(139.5, 239.85);(139.8, 239.85);(172.49, 198.33);(199.77, 205.5);(134.71, 209.68);(134.71, 210.28);(139.2, 195.64);(144.3, 212.67)
4.63;videos/cuts_train/fall01.mp4;fallen;(170.17, 195.38);(153.41, 230.3);(133.66, 201.05);(151.92, 232.39);(207.28, 234.48);(161.49, 203.44);(165.08, 199.26);(140.54, 239.85);(141.74, 189.71);(138.75, 239.85);(175.56, 219.26);(174.66, 196.28);(200.4, 207.32);(133.66, 209.71);(133.66, 210.3);(138.75, 195.98);(140.24, 195.38)
4.67;videos/cuts_train/fall01.mp4;fallen;(171.37, 194.48);(152.2, 226.72);(133.62, 199.85);(151.9, 228.81);(207.02, 234.18);(158.79, 203.43);(158.79, 202.54);(142.01, 235.07);(140.51, 190.6);(169.87, 193.88);(168.67, 191.79);(190.55, 198.66);(198.34, 206.72);(133.62, 210.6);(134.22, 211.49);(137.81, 195.67);(139.01, 195.07)
4.7;videos/cuts_train/fall01.mp4;fallen;(130.91, 208.78);(150.71, 223.72);(135.41, 223.12);(174.4, 192.05);(205.3, 234.77);(154.91, 205.79);(154.31, 205.79);(139.91, 235.97);(140.81, 191.45);(166.01, 193.84);(164.21, 192.95);(187.9, 199.22);(198.1, 207.59);(134.21, 211.77);(134.21, 211.77);(137.81, 195.93);(137.81, 195.93)
4.73;videos/cuts_train/fall01.mp4;fallen;(131.49, 208.3);(131.79, 202.32);(131.49, 202.62);(173.97, 191.56);(204.49, 234.01);(152.43, 207.11);(154.23, 204.41);(138.37, 235.8);(138.67, 234.91);(167.69, 195.75);(143.16, 209.2);(152.43, 239.69);(197.31, 208.3);(132.99, 212.79);(133.29, 212.19);(137.77, 194.55);(136.88, 194.55)
4.8;videos/cuts_train/fall01.mp4;fallen;(131.91, 208.16);(168.75, 194.4);(130.41, 204.27);(172.94, 192.61);(172.94, 192.31);(150.48, 208.16);(149.58, 206.66);(134.01, 237.16);(135.21, 233.87);(166.05, 195.9);(140.9, 210.55);(193.9, 205.47);(195.7, 210.55);(195.4, 206.36);(158.56, 231.18);(137.0, 195.6);(137.0, 195.6)
4.83;videos/cuts_train/fall01.mp4;fallen;(129.91, 211.46);(136.51, 222.51);(132.91, 239.85);(171.88, 192.62);(135.91, 234.17);(148.2, 208.17);(146.7, 207.57);(132.31, 237.16);(132.91, 236.56);(164.98, 196.51);(139.8, 194.42);(185.36, 201.59);(194.96, 209.66);(193.16, 208.77);(156.89, 229.09);(138.0, 194.42);(137.7, 194.42)
4.87;videos/cuts_train/fall01.mp4;fallen;(130.77, 210.25);(132.56, 219.22);(131.67, 204.57);(171.19, 193.21);(171.19, 192.91);(143.94, 209.95);(142.45, 209.36);(130.47, 239.85);(130.77, 239.85);(137.65, 195.01);(138.55, 195.01);(186.76, 200.99);(194.85, 206.96);(146.34, 210.25);(153.23, 221.91);(137.06, 195.01);(136.46, 194.71)
